year,state,welfare,employed,earnings,white,woman,reform,avg_benefit
1996,"california",0,0,10000,1,1,1,642.1875
2002,"california",0,1,54000,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,7500,1,0,1,642.1875
1996,"california",0,1,10400,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,500,1,0,1,642.1875
1996,"california",0,1,12000,1,0,1,642.1875
1990,"california",0,1,29000,1,0,0,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
2003,"california",0,1,12800,0,0,1,642.1875
2001,"california",0,1,23400,1,1,1,642.1875
1993,"california",0,1,0,0,0,1,642.1875
1990,"california",0,0,0,1,0,0,642.1875
2000,"california",0,1,25000,1,0,1,642.1875
1997,"california",1,1,13000,1,1,1,642.1875
2000,"california",1,1,15000,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,9885,1,1,1,642.1875
1994,"california",0,0,0,0,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,2400,1,1,1,642.1875
2003,"california",0,0,0,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,9000,1,1,1,642.1875
1992,"california",0,1,16000,1,0,1,642.1875
2003,"california",0,1,35000,1,0,1,642.1875
1993,"california",0,0,15000,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,0,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,20000,1,1,1,642.1875
1997,"california",0,1,16000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,8160,1,1,1,642.1875
1996,"california",0,1,3000,1,0,1,642.1875
1991,"california",0,0,0,0,0,0,642.1875
1992,"california",0,1,8000,1,0,1,642.1875
1996,"california",0,1,0,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,4940,1,0,1,642.1875
1996,"california",0,1,13774,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,0,1,642.1875
1996,"california",0,1,10400,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,9000,1,0,1,642.1875
1999,"california",0,1,8500,1,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1994,"california",0,1,12480,1,1,1,642.1875
1997,"california",1,0,0,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,0,1,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,22000,1,0,1,642.1875
2004,"california",0,0,0,0,1,1,642.1875
1997,"california",1,0,0,0,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,7800,1,0,1,642.1875
2003,"california",0,1,0,1,0,1,642.1875
2000,"california",0,1,0,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,30000,1,0,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,28000,1,0,1,642.1875
1996,"california",0,1,12480,1,0,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
1991,"california",0,0,0,0,1,0,642.1875
2002,"california",0,0,0,0,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,99999,1,0,1,642.1875
2002,"california",0,0,4000,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,9500,1,1,1,642.1875
1992,"california",0,1,5000,1,0,1,642.1875
1998,"california",0,1,4550,1,1,1,642.1875
2002,"california",0,1,31000,1,0,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,0,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,5000,1,0,1,642.1875
2004,"california",0,1,15000,1,1,1,642.1875
1998,"california",0,1,19700,1,0,1,642.1875
2005,"california",0,1,18000,1,0,1,642.1875
1991,"california",0,0,0,1,1,0,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,15000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,28000,1,0,1,642.1875
2005,"california",0,1,12000,1,1,1,642.1875
1996,"california",0,1,6000,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,6500,1,1,1,642.1875
1993,"california",0,0,2000,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,0,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,14500,1,1,1,642.1875
1992,"california",0,1,7600,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,0,0,1,642.1875
1998,"california",0,0,7000,1,0,1,642.1875
1992,"california",0,1,9000,1,0,1,642.1875
1999,"california",0,0,0,1,0,1,642.1875
2005,"california",0,1,20000,0,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
2004,"california",0,1,14000,0,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,20000,1,0,1,642.1875
1993,"california",0,1,11000,1,1,1,642.1875
1995,"california",0,0,0,0,1,1,642.1875
1994,"california",0,1,15000,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,9800,1,0,1,642.1875
1991,"california",0,0,0,1,0,0,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2003,"california",1,1,8700,1,1,1,642.1875
1991,"california",0,0,0,0,1,0,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,25000,1,0,1,642.1875
2002,"california",0,1,18000,1,0,1,642.1875
1998,"california",0,0,15680,1,0,1,642.1875
2004,"california",0,1,15000,0,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,80,1,1,1,642.1875
2002,"california",0,1,21000,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
1998,"california",0,1,15000,1,1,1,642.1875
1996,"california",0,1,40000,1,0,1,642.1875
2004,"california",0,0,0,0,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,18000,1,0,1,642.1875
1996,"california",0,1,7000,1,1,1,642.1875
1996,"california",0,1,8900,1,1,1,642.1875
1994,"california",0,1,12000,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,3000,1,1,1,642.1875
2004,"california",0,1,9000,1,0,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,6000,1,0,1,642.1875
1991,"california",0,1,18000,1,0,0,642.1875
1998,"california",0,1,0,1,0,1,642.1875
1995,"california",0,0,9600,0,0,1,642.1875
1992,"california",0,1,19000,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,30000,1,0,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1997,"california",0,1,0,1,0,1,642.1875
1999,"california",0,1,16000,1,1,1,642.1875
1997,"california",0,1,4000,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
2001,"california",1,0,0,1,1,1,642.1875
1996,"california",0,1,0,1,0,1,642.1875
1993,"california",0,1,17000,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1999,"california",0,1,27000,1,0,1,642.1875
1997,"california",0,1,4700,1,0,1,642.1875
2003,"california",0,1,20000,1,0,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,8000,1,1,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,0,1,0,1,642.1875
1991,"california",0,1,3000,1,0,0,642.1875
1997,"california",0,1,10200,1,0,1,642.1875
1993,"california",0,1,0,0,0,1,642.1875
2003,"california",0,1,16000,1,0,1,642.1875
2000,"california",1,0,0,1,1,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
2005,"california",0,0,9000,1,0,1,642.1875
2002,"california",0,0,13700,1,1,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
1995,"california",0,1,16000,1,0,1,642.1875
1992,"california",1,0,0,1,1,1,642.1875
2003,"california",0,0,5800,1,0,1,642.1875
1994,"california",1,0,0,0,0,1,642.1875
1996,"california",0,1,11000,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,42000,1,0,1,642.1875
2002,"california",0,0,0,0,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,0,1,0,1,642.1875
2005,"california",0,1,47000,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
2003,"california",0,0,0,0,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,19000,0,1,1,642.1875
1993,"california",0,1,7595,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,8000,1,0,1,642.1875
1995,"california",0,1,30000,1,0,1,642.1875
1992,"california",0,1,14000,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
1992,"california",0,0,0,0,1,1,642.1875
1997,"california",0,1,12500,0,0,1,642.1875
1991,"california",0,1,0,1,0,0,642.1875
2005,"california",0,0,0,1,0,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,12000,1,0,1,642.1875
2000,"california",1,0,0,0,1,1,642.1875
2001,"california",0,0,5100,1,1,1,642.1875
1998,"california",0,0,0,1,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1996,"california",1,0,0,1,1,1,642.1875
2003,"california",0,1,15500,1,0,1,642.1875
2000,"california",0,1,0,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
2005,"california",0,1,2600,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1998,"california",0,0,22000,1,0,1,642.1875
2003,"california",0,1,8360,1,1,1,642.1875
1999,"california",1,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
2003,"california",0,0,0,0,0,1,642.1875
2001,"california",0,1,0,1,0,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,14800,1,0,1,642.1875
2000,"california",0,1,13000,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1992,"california",0,1,9000,1,1,1,642.1875
1999,"california",0,1,0,1,0,1,642.1875
2002,"california",0,1,25000,1,0,1,642.1875
2000,"california",0,0,4000,1,1,1,642.1875
1995,"california",0,1,15100,1,0,1,642.1875
1998,"california",0,1,13000,1,0,1,642.1875
1999,"california",0,1,7800,1,0,1,642.1875
2000,"california",0,1,0,1,0,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
2005,"california",0,1,23000,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,16450,1,0,1,642.1875
2005,"california",0,1,32000,1,0,1,642.1875
1995,"california",0,0,5400,1,1,1,642.1875
2003,"california",0,1,28704,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1990,"california",1,0,0,0,1,0,642.1875
2000,"california",0,1,13000,1,1,1,642.1875
1990,"california",0,1,5000,1,0,0,642.1875
1993,"california",0,0,4080,1,1,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
1994,"california",0,1,9360,1,1,1,642.1875
1999,"california",0,1,15000,1,0,1,642.1875
2003,"california",0,0,0,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,8320,1,1,1,642.1875
1991,"california",0,1,20000,1,0,0,642.1875
1995,"california",0,0,0,0,0,1,642.1875
2005,"california",0,0,0,1,0,1,642.1875
2003,"california",0,1,8652,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,13000,1,1,1,642.1875
2001,"california",0,0,13000,1,0,1,642.1875
1993,"california",0,1,6500,1,1,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,9000,1,0,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,0,0,1,1,642.1875
2002,"california",0,0,0,0,1,1,642.1875
1996,"california",0,0,0,0,0,1,642.1875
1995,"california",1,0,0,1,1,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1991,"california",1,1,1500,1,0,0,642.1875
2004,"california",0,0,9000,1,1,1,642.1875
1993,"california",0,1,20000,1,0,1,642.1875
1996,"california",0,1,13000,1,0,1,642.1875
1997,"california",1,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,1160,1,1,1,642.1875
1995,"california",0,0,0,0,1,1,642.1875
1993,"california",1,0,0,1,0,1,642.1875
2005,"california",0,1,28000,1,0,1,642.1875
2003,"california",0,1,16000,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,11700,1,1,1,642.1875
1990,"california",0,0,0,1,0,0,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,25000,1,0,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,0,1,0,1,642.1875
1997,"california",0,0,0,1,0,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
2005,"california",0,1,15600,1,1,1,642.1875
2001,"california",0,0,0,1,0,1,642.1875
2003,"california",0,1,10000,1,1,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,12000,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,8500,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,10000,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
1993,"california",0,1,5800,1,0,1,642.1875
1995,"california",0,1,6000,0,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,5600,1,0,1,642.1875
2003,"california",0,0,0,1,0,1,642.1875
1999,"california",0,1,19000,1,0,1,642.1875
1993,"california",1,0,0,1,1,1,642.1875
1994,"california",0,1,1600,1,0,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,8500,1,0,1,642.1875
1992,"california",0,0,0,0,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
1998,"california",0,0,0,1,0,1,642.1875
1995,"california",0,1,8000,1,0,1,642.1875
1999,"california",0,0,12000,1,0,1,642.1875
2002,"california",0,1,7500,1,1,1,642.1875
2004,"california",0,0,0,0,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
2001,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,20000,1,1,1,642.1875
1991,"california",0,0,0,0,1,0,642.1875
1991,"california",0,1,0,1,0,0,642.1875
1995,"california",0,1,9360,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,24960,1,0,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,2600,1,1,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1997,"california",0,1,0,1,1,1,642.1875
1995,"california",1,0,0,0,0,1,642.1875
2003,"california",0,1,12000,1,1,1,642.1875
1995,"california",0,0,3000,1,0,1,642.1875
1993,"california",0,1,0,1,0,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
2002,"california",1,1,0,1,1,1,642.1875
2000,"california",0,0,0,1,0,1,642.1875
2002,"california",0,1,15000,1,0,1,642.1875
1991,"california",0,0,0,1,0,0,642.1875
1995,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,0,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,0,1,1,1,642.1875
1996,"california",0,1,5460,1,1,1,642.1875
2000,"california",0,1,12480,1,0,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1990,"california",0,1,7000,1,1,0,642.1875
1996,"california",0,0,0,1,1,1,642.1875
1992,"california",0,0,3200,1,0,1,642.1875
2000,"california",0,1,60,1,0,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,15000,1,1,1,642.1875
1998,"california",0,0,0,0,1,1,642.1875
2005,"california",0,1,0,1,1,1,642.1875
2005,"california",0,1,40000,1,0,1,642.1875
1992,"california",0,1,24000,1,0,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
1998,"california",0,1,2000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2004,"california",0,1,28000,1,0,1,642.1875
1992,"california",1,0,0,1,1,1,642.1875
1999,"california",0,0,15000,1,1,1,642.1875
2000,"california",0,1,10000,1,1,1,642.1875
1995,"california",1,0,0,0,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
1994,"california",0,0,0,1,1,1,642.1875
2001,"california",0,1,10000,1,1,1,642.1875
2000,"california",0,1,2600,1,0,1,642.1875
2001,"california",0,1,12000,1,0,1,642.1875
1999,"california",0,0,0,0,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
2004,"california",0,0,0,0,0,1,642.1875
2000,"california",0,1,229339,1,0,1,642.1875
2004,"california",0,0,0,0,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1992,"california",0,0,0,1,0,1,642.1875
1992,"california",0,1,1261,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1995,"california",0,1,13000,0,1,1,642.1875
1997,"california",0,1,6080,1,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1990,"california",0,0,0,0,0,0,642.1875
1998,"california",0,0,2000,1,1,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
2005,"california",0,1,15000,0,0,1,642.1875
1997,"california",0,0,0,1,0,1,642.1875
2001,"california",0,1,20000,1,0,1,642.1875
1996,"california",0,1,4400,1,1,1,642.1875
2003,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,60000,1,0,1,642.1875
2001,"california",0,1,33000,1,0,1,642.1875
2000,"california",0,0,4000,1,1,1,642.1875
1994,"california",0,1,10000,1,1,1,642.1875
1991,"california",0,1,840,1,1,0,642.1875
1999,"california",0,1,5000,1,0,1,642.1875
1993,"california",0,0,0,0,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2000,"california",0,1,0,1,0,1,642.1875
1996,"california",0,0,0,1,1,1,642.1875
2002,"california",0,1,13000,1,0,1,642.1875
2001,"california",0,1,16640,1,0,1,642.1875
2005,"california",0,1,28000,1,0,1,642.1875
1999,"california",0,0,0,1,0,1,642.1875
1998,"california",0,0,0,0,1,1,642.1875
1990,"california",0,0,0,1,0,0,642.1875
1992,"california",0,0,0,1,0,1,642.1875
2002,"california",0,1,17000,1,1,1,642.1875
2005,"california",0,1,16000,1,0,1,642.1875
1994,"california",0,1,14800,1,0,1,642.1875
2000,"california",0,0,0,1,1,1,642.1875
1994,"california",0,1,12000,1,1,1,642.1875
2000,"california",0,0,9000,1,1,1,642.1875
2004,"california",0,0,0,1,0,1,642.1875
1998,"california",0,0,18000,1,0,1,642.1875
2000,"california",0,1,7000,1,1,1,642.1875
1997,"california",0,0,5000,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2005,"california",1,0,0,1,0,1,642.1875
2000,"california",0,1,22000,1,0,1,642.1875
1992,"california",0,1,20000,1,1,1,642.1875
2001,"california",0,1,60,1,0,1,642.1875
1996,"california",0,0,0,1,0,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1995,"california",1,1,0,1,1,1,642.1875
1997,"california",0,1,0,1,0,1,642.1875
1993,"california",0,0,0,1,0,1,642.1875
1997,"california",0,0,0,1,0,1,642.1875
1990,"california",0,0,0,1,1,0,642.1875
1998,"california",0,1,10000,1,0,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,14000,1,0,1,642.1875
1994,"california",0,1,1386,1,1,1,642.1875
2004,"california",0,0,0,0,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,1,1,642.1875
1993,"california",0,1,0,1,0,1,642.1875
1997,"california",0,1,0,1,0,1,642.1875
2005,"california",0,1,25000,1,0,1,642.1875
1995,"california",0,0,0,0,1,1,642.1875
1999,"california",0,1,0,1,1,1,642.1875
2003,"california",0,1,16000,1,0,1,642.1875
2004,"california",0,0,0,1,1,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1996,"california",0,1,0,1,1,1,642.1875
1997,"california",1,0,0,0,1,1,642.1875
1993,"california",0,0,0,1,1,1,642.1875
1994,"california",0,0,0,1,0,1,642.1875
2002,"california",0,0,0,1,1,1,642.1875
2002,"california",0,0,0,1,0,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
1992,"california",0,1,9400,1,0,1,642.1875
1995,"california",0,1,15000,1,0,1,642.1875
2000,"california",0,1,8500,1,1,1,642.1875
2004,"california",0,1,8320,1,0,1,642.1875
1997,"california",0,1,10002,1,0,1,642.1875
2005,"california",0,1,31200,1,0,1,642.1875
1996,"california",0,0,0,1,0,1,642.1875
1995,"california",0,0,0,1,0,1,642.1875
1994,"california",0,1,11000,1,1,1,642.1875
2000,"california",0,1,15000,1,1,1,642.1875
2002,"california",0,0,0,0,1,1,642.1875
2005,"california",0,0,0,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1998,"california",0,0,0,1,1,1,642.1875
2003,"california",0,1,13000,1,1,1,642.1875
1995,"california",1,0,0,1,1,1,642.1875
1995,"california",0,1,9360,1,1,1,642.1875
1997,"california",0,1,12000,1,0,1,642.1875
2005,"california",0,1,35000,1,0,1,642.1875
2000,"california",0,1,30000,1,0,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
1999,"california",0,0,19000,1,0,1,642.1875
1997,"california",1,1,5600,1,1,1,642.1875
1997,"california",0,0,0,1,1,1,642.1875
2003,"california",0,0,8640,1,1,1,642.1875
1992,"california",0,0,0,1,1,1,642.1875
2005,"california",0,1,24000,1,0,1,642.1875
2005,"california",0,1,28000,1,1,1,642.1875
